SYMBOL,LABEL
GRTUSDT,0.526107670103657
GRTUSDT,0.5023150959633947
GRTUSDT,0.5490707044704752
GRTUSDT,0.627659638228793
GRTUSDT,0.6168429007203405
GRTUSDT,0.7350074046636766
GRTUSDT,0.7377545459159542
GRTUSDT,0.7710087855780027
GRTUSDT,0.7399487425806663
GRTUSDT,0.7244779345323514
GRTUSDT,0.7490419579577923
GRTUSDT,0.7664087563978929
GRTUSDT,0.7554915927070517
GRTUSDT,0.7483604873898615
GRTUSDT,0.6596556548533149
GRTUSDT,0.3957726615644535
GRTUSDT,0.47981861096262846
GRTUSDT,0.46159264170971287
GRTUSDT,0.480941087988453
GRTUSDT,0.5020580071501107
GRTUSDT,0.5200027490109708
GRTUSDT,0.5730605014604203
GRTUSDT,0.5749801672275725
GRTUSDT,0.5710359389205056
GRTUSDT,0.5805873479298866
GRTUSDT,0.5860017587992365
GRTUSDT,0.5427726123833677
GRTUSDT,0.516609993664402
GRTUSDT,0.40089712376549347
GRTUSDT,0.41175258635295303
GRTUSDT,0.42073276939428217
GRTUSDT,0.28786708952212436
GRTUSDT,0.27377138856328304
GRTUSDT,0.2940260848883978
GRTUSDT,0.38221702081828957
GRTUSDT,0.3040713732770329
GRTUSDT,0.28063331576003364
GRTUSDT,0.24249575776865104
GRTUSDT,0.30483694185864973
GRTUSDT,0.31757299758075297
GRTUSDT,0.28232146202237424
GRTUSDT,0.28694360254582973
GRTUSDT,0.30322986365544385
GRTUSDT,0.2254539321301041
GRTUSDT,0.2607583547446298
GRTUSDT,0.2482776146318649
GRTUSDT,0.1760270891119945
GRTUSDT,0.2535439524538291
GRTUSDT,0.3377770790667592
GRTUSDT,0.32283503931540874
GRTUSDT,0.3714596831021719
GRTUSDT,0.4285713962081745
GRTUSDT,0.4113912691511129
GRTUSDT,0.393668586541946
GRTUSDT,0.38428567816676984
GRTUSDT,0.41779586352620385
GRTUSDT,0.4326240844652458
GRTUSDT,0.3504765745238649
GRTUSDT,0.3721797331128253
GRTUSDT,0.38612010792787665
GRTUSDT,0.28022179497071004
GRTUSDT,0.23799068577746646
GRTUSDT,0.3093106454041271
GRTUSDT,0.32378200268432533
GRTUSDT,0.3895969220409777
GRTUSDT,0.3462070455445193
GRTUSDT,0.3152075900819604
GRTUSDT,0.3294691029621672
GRTUSDT,0.32681634032595
GRTUSDT,0.3548107410375485
GRTUSDT,0.2833639835079843
GRTUSDT,0.29316758879520477
GRTUSDT,0.2674344818487225
GRTUSDT,0.34473612088939065
GRTUSDT,0.3090233129458547
GRTUSDT,0.2885208246764906
GRTUSDT,0.26267988383000296
GRTUSDT,0.2548950457389117
GRTUSDT,0.2553379684924458
GRTUSDT,0.30923728041476767
GRTUSDT,0.3668112275765169
GRTUSDT,0.4423618188933495
GRTUSDT,0.41395534258408734
GRTUSDT,0.37307958587895756
GRTUSDT,0.40961156547431254
GRTUSDT,0.4261877398179303
GRTUSDT,0.340738825951419
GRTUSDT,0.3473500496825438
GRTUSDT,0.3103218648937454
GRTUSDT,0.2920333384446649
GRTUSDT,0.31132827203886765
GRTUSDT,0.30457431872982893
GRTUSDT,0.3176230949773755
GRTUSDT,0.26576227472692143
GRTUSDT,0.14407657267168072
GRTUSDT,0.16813493792885065
GRTUSDT,0.18904415199620797
GRTUSDT,0.20823523803256452
GRTUSDT,0.2435243762169918
GRTUSDT,0.21305260019466665
GRTUSDT,0.16668792217609668
GRTUSDT,0.15579514557287666
GRTUSDT,0.23549286171619874
GRTUSDT,0.29744031013319605
GRTUSDT,0.26037863180107623
GRTUSDT,0.2728465972601831
GRTUSDT,0.27719240842988974
GRTUSDT,0.2740638415815061
GRTUSDT,0.35409561811611656
GRTUSDT,0.3644791520401754
GRTUSDT,0.4196165301527481
GRTUSDT,0.3706737496569988
GRTUSDT,0.4117341325901663
GRTUSDT,0.287011061183885
GRTUSDT,0.37686197935872645
GRTUSDT,0.4112950005284142
GRTUSDT,0.48353718904996407
GRTUSDT,0.5619694858354113
GRTUSDT,0.6403904070929776
GRTUSDT,0.6164185615668094
GRTUSDT,0.5296042030886241
GRTUSDT,0.5441278361544497
GRTUSDT,0.5559502034322767
GRTUSDT,0.5319999084631845
GRTUSDT,0.5800362221656652
GRTUSDT,0.6129026091585021
GRTUSDT,0.6192072806383332
GRTUSDT,0.5942782210220408
GRTUSDT,0.5481344294056665
GRTUSDT,0.526437224172009
GRTUSDT,0.5306590100293789
GRTUSDT,0.4791503816349681
GRTUSDT,0.35953138833223325
GRTUSDT,0.35743785323499033
GRTUSDT,0.32711601860991274
GRTUSDT,0.34218531987427087
GRTUSDT,0.2981521227502511
GRTUSDT,0.36190936507649496
GRTUSDT,0.40802457882343507
GRTUSDT,0.4498011167249381
GRTUSDT,0.5136344789331775
GRTUSDT,0.4841793670876761
GRTUSDT,0.5171022769927263
GRTUSDT,0.48423440859957834
GRTUSDT,0.5294641967588076
GRTUSDT,0.5111674478812934
GRTUSDT,0.4656405549886672
GRTUSDT,0.42551826535340936
GRTUSDT,0.44747709219676796
GRTUSDT,0.4018068735409835
GRTUSDT,0.4242391120528483
GRTUSDT,0.48363187971965027
GRTUSDT,0.5096646092683049
GRTUSDT,0.563742526317745
GRTUSDT,0.5668761380570938
GRTUSDT,0.5206167531537802
GRTUSDT,0.5758203550949995
GRTUSDT,0.5616771380114041
GRTUSDT,0.5220137657669542
GRTUSDT,0.4205996881709422
GRTUSDT,0.3426345396375977
GRTUSDT,0.36266446033132366
GRTUSDT,0.36294911959211545
GRTUSDT,0.3021265340323442
GRTUSDT,0.34259924264094677
GRTUSDT,0.28928005070725016
GRTUSDT,0.27515661759604637
GRTUSDT,0.3396923119739844
GRTUSDT,0.33233186006086995
GRTUSDT,0.3124629453050088
GRTUSDT,0.3537015333538735
GRTUSDT,0.3672878081876312
GRTUSDT,0.33646030307307306
GRTUSDT,0.2899373115732385
GRTUSDT,0.31386741147751407
GRTUSDT,0.26150753338516153
GRTUSDT,0.30745555858798584
GRTUSDT,0.34159151288380596
GRTUSDT,0.3819328822710122
GRTUSDT,0.4094687016539958
GRTUSDT,0.4242344297035226
GRTUSDT,0.39918709270961805
GRTUSDT,0.43516626474285836
GRTUSDT,0.4236867958907356
GRTUSDT,0.4461855201114433
GRTUSDT,0.5138622604630335
GRTUSDT,0.528357532842203
GRTUSDT,0.46714493891811115
GRTUSDT,0.4722792473495951
GRTUSDT,0.40304688665824584
GRTUSDT,0.3843359486427435
GRTUSDT,0.318775084656543
GRTUSDT,0.3456645022022614
GRTUSDT,0.2414195614259023
GRTUSDT,0.3068871615042796
GRTUSDT,0.26803425326646796
GRTUSDT,0.272913907481741
GRTUSDT,0.30523879847014074
GRTUSDT,0.30996945038473966
GRTUSDT,0.3628473521367817
GRTUSDT,0.3347035160665129
GRTUSDT,0.2967358874970256
GRTUSDT,0.2504171060061296
GRTUSDT,0.19637741649828414
GRTUSDT,0.2579391803919226
GRTUSDT,0.24111655670883056
GRTUSDT,0.2602978036141088
GRTUSDT,0.25971605011366616
GRTUSDT,0.2920497648733143
GRTUSDT,0.30901870599727305
GRTUSDT,0.2877097267653935
GRTUSDT,0.3055393400184656
GRTUSDT,0.30008288025953095
GRTUSDT,0.33429495753542826
GRTUSDT,0.25879009690246
GRTUSDT,0.27993061597307456
GRTUSDT,0.3303359402811705
GRTUSDT,0.384099534724292
GRTUSDT,0.33524329892632826
GRTUSDT,0.30683204058987656
GRTUSDT,0.3589403201695386
GRTUSDT,0.3468060827251485
GRTUSDT,0.3115103172621308
GRTUSDT,0.36001060223572184
GRTUSDT,0.3267538566657007
GRTUSDT,0.36806293805147033
GRTUSDT,0.4181721904565034
GRTUSDT,0.43105227293042025
GRTUSDT,0.44891770818149357
GRTUSDT,0.39056305722807405
GRTUSDT,0.32677192861196047
GRTUSDT,0.3112236778732995
GRTUSDT,0.33436485636763014
GRTUSDT,0.34019352846478196
GRTUSDT,0.3598824077272433
GRTUSDT,0.350766975861794
GRTUSDT,0.2861400404441185
GRTUSDT,0.24029424539126915
GRTUSDT,0.27995348128726716
GRTUSDT,0.32925683680132606
GRTUSDT,0.35949916317890995
GRTUSDT,0.3605477108242277
GRTUSDT,0.342888769979148
GRTUSDT,0.3673316654596411
GRTUSDT,0.3535101971428097
GRTUSDT,0.2749443876525697
GRTUSDT,0.3523861334986903
GRTUSDT,0.34106165044894915
GRTUSDT,0.35014795533941767
GRTUSDT,0.4080656692342669
GRTUSDT,0.394819503086647
GRTUSDT,0.4563169596836319
GRTUSDT,0.5213996121409029
GRTUSDT,0.4667697432322767
GRTUSDT,0.43610387634475595
GRTUSDT,0.4517006395864222
GRTUSDT,0.5165543018817939
GRTUSDT,0.47257830862570305
GRTUSDT,0.45272068447997516
GRTUSDT,0.5030365216281719
GRTUSDT,0.5217607045007674
GRTUSDT,0.5391712927833648
GRTUSDT,0.5743068351539222
GRTUSDT,0.5588834055593378
GRTUSDT,0.555687920999461
GRTUSDT,0.5543961024558803
GRTUSDT,0.5756021934897162
GRTUSDT,0.554346029767917
GRTUSDT,0.5218722810938905
GRTUSDT,0.5614011603887014
GRTUSDT,0.600011499099012
GRTUSDT,0.591135403710803
GRTUSDT,0.52231729895758
GRTUSDT,0.5314417223516774
GRTUSDT,0.4829524510680323
GRTUSDT,0.44438900231931433
GRTUSDT,0.5085390647928131
GRTUSDT,0.4809674356429664
GRTUSDT,0.4692485952073978
GRTUSDT,0.457073576633791
GRTUSDT,0.480888164982317
GRTUSDT,0.5052131353920664
GRTUSDT,0.5245919817535208
GRTUSDT,0.4741282049252171
GRTUSDT,0.5090880848065213
GRTUSDT,0.5324275899775043
GRTUSDT,0.44538762065144133
GRTUSDT,0.19849531533996936
GRTUSDT,0.2804259598987595
GRTUSDT,0.303542006027332
GRTUSDT,0.3629625329886266
GRTUSDT,0.3256213847634155
GRTUSDT,0.35216899636519927
GRTUSDT,0.32609731124319097
GRTUSDT,0.35845997636042015
GRTUSDT,0.3887584409597316
GRTUSDT,0.38610440061872564
GRTUSDT,0.370046224065795
GRTUSDT,0.42202774501595874
GRTUSDT,0.4460926859497857
GRTUSDT,0.43757205340993466
GRTUSDT,0.43020630854647895
GRTUSDT,0.46657833950325417
GRTUSDT,0.4065526183533849
GRTUSDT,0.44363919150006054
GRTUSDT,0.47198667319672893
GRTUSDT,0.4861564497196074
GRTUSDT,0.4646159978251656
GRTUSDT,0.4662357528548484
GRTUSDT,0.4989998217388156
GRTUSDT,0.441657291006992
GRTUSDT,0.46752936784368315
GRTUSDT,0.4739708908431555
GRTUSDT,0.536279612395553
GRTUSDT,0.46482440396414937
GRTUSDT,0.525911452323693
GRTUSDT,0.528720687566979
GRTUSDT,0.5400413932702129
GRTUSDT,0.5998806725511591
GRTUSDT,0.6130422458083917
GRTUSDT,0.6226317286530365
GRTUSDT,0.6261676904753852
GRTUSDT,0.5982671499249287
GRTUSDT,0.5236845884108999
GRTUSDT,0.5576961372372198
GRTUSDT,0.5435910583713814
GRTUSDT,0.553193385490127
GRTUSDT,0.5739305436945182
GRTUSDT,0.5507612154987723
GRTUSDT,0.49077656487140636
GRTUSDT,0.5634500037537157
GRTUSDT,0.5301539120247551
GRTUSDT,0.557420539891934
GRTUSDT,0.6161287287136551
GRTUSDT,0.6456210666289015
GRTUSDT,0.6751800619136378
GRTUSDT,0.7521248887591676
GRTUSDT,0.726063278443819
GRTUSDT,0.5151745801610113
GRTUSDT,0.4608142206692187
GRTUSDT,0.5334268573885227
GRTUSDT,0.5029722917035863
GRTUSDT,0.5073659534789242
GRTUSDT,0.5738028856621183
GRTUSDT,0.5322267573721671
GRTUSDT,0.5235759803381983
GRTUSDT,0.5380701884372204
GRTUSDT,0.5820704215464578
GRTUSDT,0.6467910739572742
GRTUSDT,0.6178010419099359
GRTUSDT,0.601509317110684
GRTUSDT,0.6406152519642697
GRTUSDT,0.6692657092359352
